# word	AvgPosScore	AvgNegScore
contracting	0.0	0.125
whiz	0.125	0.0
cathedral	0.25	0.0
whit	0.125	0.0
whip	0.208333333333	0.208333333333
misfortune	0.0	0.4375
rubberstamp	0.125	0.0
standoffishness	0.625	0.25
homoeroticism	0.375	0.0
centaury	0.0	0.125
grapey	0.25	0.25
atm	0.5	0.0
wobbling	0.0	0.125
trillion	0.0	0.125
angelic	0.625	0.0
contemplativeness	0.125	0.0
unfilled	0.0	0.125
playfully	0.25	0.0
mingy	0.5	0.25
tangy	0.0	0.25
bitter	0.125	0.486111111111
ranging	0.375	0.0
stake	0.0	0.25
limitlessness	0.0	0.75
unguided	0.0	0.625
palsy	0.1875	0.25
felicitously	0.25	0.0
nonmechanistic	0.0	0.375
peril	0.0	0.4
majorette	0.125	0.0
coward	0.0	0.25
pneumonia	0.0	0.75
uninjectable	0.125	0.5
pneumonic	0.0	0.625
yatobyo	0.375	0.0
walloper	0.125	0.125
acquisition	0.25	0.0
unintended	0.0	0.5
fevered	0.625	0.0
pettishness	0.0	0.5
broody	0.125	0.0625
loathsome	0.125	0.625
selflessness	0.5	0.0
corny	0.125	0.375
corespondent	0.125	0.25
kayo	0.0	0.375
hemimetamorphous	0.0	0.25
hornwort	0.125	0.0
antiphrasis	0.0	0.25
absorbed	0.25	0.125
ingrown	0.0	0.25
specialistic	0.5	0.0
crossbones	0.0	0.125
matriarch	0.125	0.0
eumycota	0.125	0.0
hushing	0.0	0.125
unregenerated	0.0	0.625
trigonal	0.0	0.125
fugu	0.5	0.0
disaffect	0.5	0.0
consummate	0.425	0.075
supersensitised	0.0	0.25
unperformed	0.0	0.125
incomplete	0.25	0.1875
marvel	0.25	0.0416666666667
chirpy	0.25	0.4375
prim	0.4375	0.03125
sightseer	0.25	0.0
droppings	0.0	0.125
bonnie	0.75	0.0
prig	0.0	0.125
undue	0.0625	0.375
allotropic	0.375	0.0
sexism	0.0	0.25
busy	0.275	0.2
unrequested	0.0	0.5
chintzy	0.125	0.5
bust	0.1	0.325
bush	0.125	0.875
touched	0.0	0.4375
upbraiding	0.0	0.75
heartily	0.5	0.0
otiose	0.0	0.5625
unpropitious	0.0	0.625
emphatically	0.25	0.0
cushion	0.0	0.125
pareve	0.0	0.5
volatility	0.25	0.25
outrange	0.125	0.0
syngnathus	0.0	0.125
pluckily	0.25	0.0
exculpated	0.625	0.0
plutocrat	0.125	0.0
release	0.175	0.05
sanctioning	0.125	0.0
crownwork	0.0	0.25
expediency	0.5	0.25
unexpectedly	0.0625	0.0625
naturalness	0.291666666667	0.291666666667
expedience	0.25	0.375
result	0.25	0.0
hammer	0.0	0.25
lutrinae	0.0	0.5
paripinnate	0.25	0.0
meticulousness	0.25	0.125
deucedly	0.0	0.5
lucrativeness	0.75	0.0
imposingly	0.75	0.0
indecisive	0.333333333333	0.25
certhia	0.0	0.125
undependably	0.25	0.0
rolled	0.125	0.0
inextricable	0.0	0.625
inextricably	0.25	0.0
medallion	0.0	0.125
friability	0.0	0.5
berrylike	0.125	0.25
dexterously	0.125	0.0
apelike	0.0625	0.3125
undependable	0.0	0.8125
cockamamy	0.0	0.375
pity	0.03125	0.75
patented	0.0	0.125
accident	0.0	0.4375
apish	0.0	0.5
sanitise	0.0	0.125
pith	0.25	0.0
uratemia	0.0	0.25
tinge	0.125	0.25
schmooze	0.0	0.375
unbuttoned	0.0	0.4375
drearily	0.25	0.0
ergotism	0.0	0.75
agglomerate	0.25	0.0
matte	0.0	0.25
blending	0.0	0.125
watercraft	0.375	0.0
bewilder	0.0625	0.25
plumelike	0.0	0.375
sponger	0.0	0.375
overtolerance	0.125	0.125
jackass	0.125	0.125
catacala	0.0	0.375
phenytoin	0.0	0.5
comprehensiveness	0.375	0.0
shoestring	0.0	0.25
modesty	0.4375	0.0625
pithily	0.25	0.0
erythema	0.0	0.75
unmelted	0.0	0.25
cunt	0.0625	0.0625
tranquillizer	0.0	0.25
disgustingness	0.125	0.1875
pushiness	0.0	0.75
symbolically	0.125	0.0
juncaceae	0.0	0.25
surprised	0.125	0.25
opulence	0.125	0.0
platelike	0.0	0.375
norethindrone	0.0	0.125
digitalisation	0.0	0.125
noninheritable	0.0	0.25
weirdness	0.375	0.0
player	0.125	0.0
matey	0.375	0.0
disintegrable	0.5	0.0
hokey	0.0625	0.125
reflectively	0.125	0.0
toaster	0.625	0.0
harmony	0.125	0.0625
unhealthful	0.541666666667	0.291666666667
suchlike	0.5	0.0
exacting	0.375	0.375
dexterous	0.25	0.25
rhizopodan	0.375	0.125
preachy	0.5	0.125
confusedly	0.125	0.0
tune	0.25	0.0
kinosternon	0.0	0.125
reclaimable	0.625	0.0
cannibalize	0.0	0.5
mucopolysaccharidosis	0.125	0.125
uncivilly	0.25	0.0
autobahn	0.25	0.0
rancorous	0.375	0.25
unexceeded	0.25	0.625
distribute	0.125	0.0
overemphasis	0.25	0.0
beset	0.0	0.125
psychophysics	0.0	0.25
phalangist	0.0	0.375
succeeding	0.0	0.125
remedial	0.5	0.1875
ease	0.125	0.229166666667
exorciser	0.125	0.25
topical	0.125	0.0
terrestrially	0.25	0.0
easy	0.3875	0.175
prison	0.0	0.125
falter	0.125	0.625
synchronisation	0.0	0.375
cyanogenic	0.625	0.0
disagreement	0.0625	0.0625
chorister	0.125	0.0
distressfulness	0.375	0.625
poser	0.0	0.5
bushy	0.0625	0.1875
azonal	0.125	0.25
harmoniously	0.375	0.0
anomy	0.625	0.0
meringue	0.0	0.125
sympathize	0.208333333333	0.0833333333333
right	0.348214285714	0.0535714285714
old	0.275	0.125
insistency	0.125	0.0
abstrusity	0.375	0.0
soapiness	0.375	0.375
insistence	0.0625	0.0625
gyroscopic	0.375	0.0
animate	0.1875	0.125
reasonless	0.0833333333333	0.458333333333
knifelike	0.125	0.125
noncombustible	0.5	0.0
ponderer	0.375	0.25
ruffled	0.0	0.125
preeminence	0.875	0.0
preachify	0.125	0.0
creative	0.375	0.0
witty	0.5	0.0
betimes	0.375	0.0
shrivelled	0.375	0.125
stingray	0.25	0.125
lienal	0.0	0.25
extenuation	0.375	0.375
diltiazem	0.0	0.125
po	0.25	0.0
necrolysis	0.0	0.125
underseller	0.0	0.125
bowing	0.75	0.0
predisposition	0.125	0.0
lackey	0.25	0.375
grievously	0.25	0.0
instigative	0.25	0.0
disqualified	0.0	0.375
slightly	0.25	0.0
yen	0.375	0.375
cuneus	0.125	0.0
irresistibly	0.0	0.375
datable	0.125	0.0
runty	0.0625	0.5625
cursively	0.125	0.0
uncluttered	0.0	0.5
absolvitory	0.25	0.0
unfree	0.0625	0.375
offer	0.1875	0.0
understandably	0.125	0.0
inactiveness	0.0	0.25
wrothful	0.0	0.25
unamended	0.0	0.125
squalid	0.0	0.6875
pustule	0.0	0.125
unshapely	0.25	0.625
myopic	0.0625	0.5
myopia	0.125	0.25
reiter	0.25	0.0
nonreflective	0.0	0.625
homogenous	0.375	0.0
hagridden	0.375	0.25
lomatia	0.25	0.0
meagre	0.0	0.625
smelt	0.0	0.125
utterer	0.0	0.125
floor	0.1875	0.125
grammatical	0.5	0.0
zany	0.25	0.21875
amicable	0.875	0.0
ambitious	0.3125	0.3125
acetaminophen	0.0	0.5
irresistible	0.3125	0.375
smell	0.125	0.5625
garmented	0.125	0.25
uncharitable	0.25	0.375
rolling	0.0625	0.0625
congested	0.0	0.25
hectically	0.375	0.0
scurrility	0.0	0.875
puss	0.0	0.125
fernless	0.375	0.0
expropriate	0.0	0.375
unplanted	0.0	0.125
quandary	0.0	0.4375
insecureness	0.0	0.125
time	0.625	0.0
push	0.104166666667	0.166666666667
bewray	0.0	0.125
shrieking	0.125	0.0
now	0.125	0.1875
fawner	0.625	0.0
ponderousness	0.25	0.5
actinomyces	0.0	0.125
pierce	0.25	0.0
onychosis	0.125	0.625
syllogize	0.125	0.0
pneumocytosis	0.125	0.375
unmanageableness	0.25	0.0
quaintness	0.125	0.3125
navigable	0.125	0.0
nephropathy	0.5	0.125
odynophagia	0.125	0.75
rapturous	0.25	0.5
fatigued	0.375	0.25
betterment	0.25	0.0
reclusive	0.125	0.125
unaware	0.0	0.25
umbrellalike	0.25	0.125
insignificant	0.25	0.28125
crescent	0.25	0.0
trifoliate	0.25	0.0
convulse	0.0625	0.125
falstaffian	0.25	0.25
unfeelingly	0.125	0.0
falling	0.125	0.166666666667
badge	0.375	0.0
bacchanal	0.125	0.0
eolithic	0.0	0.1875
unsubdivided	0.25	0.25
alone	0.25	0.166666666667
unrestrained	0.25	0.4375
coxcomb	0.25	0.25
racily	0.25	0.0
fulsome	0.25	0.5
confidentiality	0.125	0.125
melodious	0.5625	0.0
ruefully	0.25	0.0
prefer	0.625	0.0
ironical	0.375	0.5
purblind	0.1875	0.25
homesick	0.0	0.75
curiosa	0.0	0.125
loving	0.75	0.0
marbles	0.125	0.0
subsistence	0.25	0.25
validity	0.3125	0.3125
marbled	0.125	0.0
nowness	0.375	0.125
intumescency	0.0	0.75
fluorescent	0.1875	0.0625
privy	0.125	0.0
impasse	0.0	0.375
everyplace	0.375	0.0
dissimilate	0.1875	0.0625
flavorous	0.0	0.5
aperient	0.125	0.3125
perceivable	0.375	0.0
romanticism	0.375	0.25
unequalled	0.375	0.0
romanticist	0.375	0.25
burrlike	0.25	0.25
offense	0.25	0.4375
evidently	0.5	0.0
calumnious	0.0	0.875
governable	0.625	0.0
cadger	0.5	0.0
venation	0.125	0.0
poking	0.25	0.0
hatchel	0.375	0.0
hazardously	0.25	0.375
immune	0.125	0.25
windless	0.0	0.5
unforgettable	0.125	0.5
silicosis	0.0	0.5
strictness	0.3125	0.25
prodromal	0.25	0.375
gumming	0.125	0.25
slush	0.0	0.375
sandbagger	0.125	0.0
such	0.0	0.125
suck	0.0625	0.3125
seediness	0.0	0.625
cockamamie	0.0	0.375
stress	0.125	0.09375
dumbstricken	0.125	0.125
unrouged	0.125	0.25
truck	0.25	0.0
pulchritudinous	0.5	0.125
consolable	0.125	0.0
unsolicited	0.0	0.625
noteworthy	0.375	0.0
heraldic	0.0	0.375
course	0.125	0.25
incapacity	0.1875	0.3125
shuddery	0.0	0.75
knowingness	0.4375	0.0
dyspeptic	0.0	0.625
glumly	0.125	0.0
merino	0.375	0.0
managerially	0.25	0.0
relegate	0.0	0.375
yawning	0.25	0.375
haughty	0.625	0.25
oxaprozin	0.0	0.25
lethality	0.25	0.5
decreased	0.0	0.125
deviant	0.3125	0.0625
presentness	0.375	0.125
retributive	0.375	0.0
illogically	0.125	0.0
casuistical	0.0	0.125
chromatic	0.5	0.25
retrain	0.5	0.0
complement	0.0833333333333	0.0416666666667
unmechanised	0.5	0.125
ranitidine	0.0	0.375
freya	0.125	0.0
fabian	0.25	0.0
untuneful	0.125	0.625
paraphilia	0.125	0.25
turtle	0.5	0.0
impolite	0.5	0.125
sexually	0.375	0.0
methotrexate	0.0	0.625
regionally	0.125	0.0
minority	0.0	0.25
bonehead	0.0	0.375
jounce	0.0	0.125
blt	0.0	0.75
sunburnt	0.0	0.5
noumenon	0.25	0.0
formula	0.0416666666667	0.125
sainthood	0.5	0.0
worthiness	0.5	0.0
indignity	0.75	0.0
vicious	0.0	0.6875
decipherment	0.125	0.0
chapelgoer	0.0	0.625
plea	0.0	0.125
univalent	0.0	0.75
pung	0.0	0.25
training	0.375	0.0
splashiness	0.125	0.375
salaciously	0.375	0.0
undisguised	0.5	0.0
undigested	0.0625	0.4375
chevy	0.0	0.125
hooch	0.0	0.375
puny	0.125	0.6875
psychopathy	0.375	0.0
unconstraint	0.0	0.375
chide	0.0	0.75
varicelliform	0.0	0.25
uncorrectable	0.0	0.75
dissipate	0.375	0.0
seamanly	0.375	0.0
realization	0.375	0.0
williams	0.25	0.0
monocled	0.0	0.25
starfish	0.25	0.125
hairlessness	0.0	0.625
ridiculous	0.375	0.291666666667
tumescent	0.0	0.625
berserker	0.0	0.25
poultice	0.125	0.0
rightfulness	0.625	0.0
scrumptious	0.75	0.25
theologise	0.0	0.125
distill	0.0	0.125
glossy	0.333333333333	0.125
standardised	0.4375	0.125
companionable	0.0	0.375
mindfulness	0.375	0.0
polemic	0.1875	0.125
zovirax	0.0	0.5
sad	0.0416666666667	0.666666666667
prestigious	0.625	0.0
say	0.125	0.0
slopseller	0.0	0.125
foiled	0.0	0.5
flatness	0.25	0.09375
squeezable	0.625	0.0
bewilderingly	0.125	0.0
sap	0.625	0.0
preservative	0.125	0.1875
transcriber	0.125	0.0
aspirate	0.125	0.125
handicraft	0.375	0.0
dirndl	0.0	0.1875
unsuitable	0.0555	0.72575
aside	0.0	0.375
biteplate	0.125	0.0
note	0.375	0.09375
unsuitably	0.125	0.125
brodiaea	0.125	0.0
wanting	0.0	0.625
hedonistic	0.5	0.0
lint	0.125	0.0
buttery	0.25	0.5
meekness	0.1875	0.5625
unattractively	0.375	0.0
fraudulently	0.0	0.25
anurous	0.0	0.625
naysaying	0.0	0.25
blockhead	0.0	0.375
sale	0.125	0.0
salt	0.0833333333333	0.291666666667
addled	0.0625	0.4375
homespun	0.0	0.25
meretriciousness	0.3125	0.25
squamulose	0.0	0.375
propagandist	0.375	0.125
equisetaceae	0.0	0.125
slot	0.125	0.0
trichromacy	0.25	0.125
slow	0.0	0.28125
slop	0.1875	0.4375
gourd	0.0	0.25
trickiness	0.375	0.25
cloak	0.0	0.375
drumhead	0.0	0.125
lazaretto	0.375	0.125
going	0.0	0.375
slob	0.0	0.125
teary	0.125	0.375
filarial	0.375	0.0
lazarette	0.375	0.125
wilfully	0.25	0.0
dispute	0.25	0.25
godlike	0.375	0.0625
graceless	0.25	0.333333333333
measuredly	0.375	0.0
dissimilar	0.0416666666667	0.541666666667
condemning	0.0	0.75
charlatanism	0.125	0.0
outlet	0.125	0.0
mysticism	0.125	0.1875
prime	0.375	0.05
prima	0.125	0.0
inexorability	0.0	0.625
primo	0.625	0.0
overreaction	0.125	0.375
marred	0.0	0.625
phalarope	0.5	0.0
gracility	0.375	0.0
flameproof	0.0	0.125
expiate	0.0	0.125
dysentery	0.0	0.625
diddle	0.125	0.0625
churchgoing	0.25	0.0
mope	0.0	0.625
silty	0.0	0.375
forsake	0.0	0.375
jumper	0.0	0.25
cryptical	0.375	0.1875
amort	0.375	0.0
preach	0.125	0.0
dome	0.125	0.0
adept	0.375	0.0
unactable	0.25	0.125
spare	0.109375	0.28125
haart	0.0	0.125
ultranationalistic	0.375	0.0
suppressed	0.0	0.25
lubricator	0.5	0.0
quack	0.0	0.25
deliciously	0.125	0.0
farcical	0.5	0.25
ineptly	0.1875	0.0
thickly	0.0625	0.25
madcap	0.0	0.5625
cyanogenetic	0.625	0.0
sacked	0.0	0.375
amenableness	0.125	0.0
nonmeaningful	0.125	0.375
scrapheap	0.0	0.25
inapposite	0.125	0.875
tactual	0.0	0.375
extinct	0.0	0.3125
narcissistic	0.25	0.0
comb	0.208333333333	0.0
testimonial	0.5625	0.0625
stretch	0.175	0.1
mutinous	0.0	0.5
almighty	0.125	0.0
reflective	0.375	0.0
torpor	0.0625	0.1875
overladen	0.0	0.125
quarantined	0.5	0.0
observe	0.28125	0.0
stalemate	0.0	0.3125
unclouded	0.3125	0.15625
prominence	0.3125	0.125
fogbound	0.0	0.75
dressy	0.0	0.25
collarless	0.0	0.5
murderously	0.0	0.125
twisty	0.0	0.125
jingoistic	0.375	0.0
injudiciously	0.25	0.0
prevalence	0.375	0.0
speedway	0.125	0.0
regularity	0.0	0.5
indigenously	0.375	0.0
nonreader	0.0	0.5
spunk	0.25	0.25
chloroacetophenone	0.125	0.125
concealment	0.25	0.125
helpfully	0.5	0.0
episodically	0.25	0.0
battlemented	0.125	0.0
vandalism	0.0	0.125
unhygienic	0.25	0.5
inoffensive	0.25	0.5
nuzzle	0.25	0.0
maturely	0.125	0.0
cholecystectomy	0.0	0.625
steatorrhea	0.25	0.5
brandmark	0.0	0.25
domineering	0.25	0.5
unmutilated	0.625	0.0
entanglement	0.125	0.0
teetotalism	0.125	0.0
squeamishness	0.625	0.25
renewable	0.625	0.0
pewter	0.0	0.125
grumpy	0.0	0.625
scholarship	0.375	0.0
inaudibly	0.25	0.0
jiggered	0.0	0.25
agitative	0.125	0.625
modifiable	0.5	0.0
pleuronectes	0.0	0.125
slimy	0.0	0.5
scrape	0.0625	0.125
inaudible	0.125	0.5
tactility	0.0	0.125
gloweringly	0.25	0.0
unprovocative	0.375	0.25
instrument	0.5	0.0
nymphomaniac	0.1875	0.25
effleurage	0.0	0.125
ghostly	0.0	0.25
endive	0.0	0.25
petulance	0.0	0.5
awol	0.125	0.375
unedited	0.5	0.25
bandage	0.0	0.125
aweary	0.5	0.125
vague	0.291666666667	0.333333333333
bravery	0.25	0.625
degenerative	0.0	0.375
stranger	0.0	0.75
wordless	0.25	0.5
ochotona	0.0	0.125
caudal	0.0	0.25
prophetically	0.25	0.0
glycol	0.125	0.0
stationary	0.0	0.625
utterable	0.5	0.0
sids	0.625	0.25
pushy	0.625	0.0
pharisaic	0.625	0.0
conscionable	0.375	0.25
tote	0.0	0.25
searing	0.375	0.125
pathogenesis	0.375	0.0
nook	0.0	0.125
ddi	0.125	0.25
exit	0.0	0.25
wigging	0.0	0.125
ddc	0.125	0.25
nonspeaking	0.0	0.5
nonsynchronous	0.0	0.25
power	0.291666666667	0.208333333333
intimate	0.347222222222	0.0
dweeb	0.0	0.5
exultantly	0.25	0.0
forgetfulness	0.0625	0.125
hayseed	0.125	0.75
stone	0.125	0.0
polygonatum	0.0	0.125
rosemary	0.0	0.5
favorite	0.21875	0.03125
slender	0.21875	0.03125
encephalitis	0.0	0.75
vapourous	0.0	0.375
apostate	0.0	0.625
mean	0.375	0.359375
stony	0.166666666667	0.291666666667
burning	0.0416666666667	0.416666666667
rhapsodically	0.25	0.0
wads	0.0	0.25
sneering	0.125	0.75
mistiming	0.0	0.375
moped	0.0	0.25
dishy	0.5	0.0
sampling	0.375	0.0
hangdog	0.3125	0.25
futile	0.0	0.5
italic	0.125	0.125
convertibility	0.5	0.125
mollify	0.4375	0.125
viscous	0.25	0.0
psychopharmacology	0.125	0.0
pasteurisation	0.0	0.75
ateliosis	0.375	0.375
complete	0.428571428571	0.0
fiendishly	0.0	0.375
inflaming	0.25	0.25
extemporisation	0.0	0.375
plucky	0.4375	0.4375
flirt	0.625	0.0
fruitfulness	0.5625	0.0
darkey	0.0	0.125
reprimand	0.0	0.375
unfearing	0.25	0.0
asyndetic	0.0	0.25
commonsensical	0.625	0.0
aberrance	0.125	0.0
conventicle	0.0	0.25
naturalize	0.25	0.0625
deferent	0.625	0.125
brotherly	0.25	0.0
exhausted	0.166666666667	0.166666666667
certain	0.3125	0.25
mutableness	0.625	0.125
hoodlum	0.0	0.25
distressingness	0.625	0.125
hoodmould	0.125	0.0
undersexed	0.375	0.125
hollowness	0.125	0.625
graduate	0.25	0.0
disgraceful	0.0625	0.5
zoomorphism	0.0	0.125
standardize	0.125	0.3125
disencumber	0.0	0.25
forgettable	0.5	0.0
contextually	0.125	0.0
seriousness	0.375	0.25
apprehensiveness	0.125	0.25
imminently	0.25	0.0
misleadingly	0.0	0.625
atonicity	0.0	0.5
fraudulent	0.0	0.625
gratulatory	0.5	0.25
colewort	0.0	0.625
plumlike	0.25	0.0
consider	0.270833333333	0.0
weariness	0.0	0.25
smile	0.125	0.0
nonvoluntary	0.0	0.75
syncretic	0.375	0.25
shaft	0.0	0.125
debit	0.0	0.25
selachian	0.0	0.375
subconsciousness	0.0	0.5
monolingually	0.25	0.0
encroaching	0.0	0.5
strand	0.0	0.125
odourise	0.0	0.375
ageing	0.166666666667	0.125
misinformation	0.125	0.375
laud	0.75	0.0
chicness	0.625	0.0
adjust	0.125	0.0
unquestionability	0.375	0.25
plausibleness	0.375	0.0
hackelia	0.0	0.625
enthrallment	0.5	0.125
unreliableness	0.25	0.625
unhewn	0.0	0.75
tricolor	0.125	0.0
lechery	0.25	0.25
digitate	0.0	0.125
destitute	0.236	0.639
mentalism	0.125	0.0
hick	0.125	0.375
explicitness	0.375	0.0
forestall	0.25	0.0
imperceptible	0.25	0.625
mutilator	0.0	0.25
succinct	0.375	0.0
unshaded	0.0	0.5625
method	0.625	0.0
revealing	0.625	0.0
replaceable	0.625	0.125
urethritis	0.0	0.75
keratomalacia	0.0	0.25
metagenesis	0.25	0.0
compulsorily	0.25	0.0
acerbate	0.0625	0.25
schuss	0.0	0.125
brutal	0.03125	0.46875
healthier	0.5	0.0
acquittal	0.625	0.0
social	0.125	0.25
rootbound	0.25	0.0
sweetness	0.3125	0.0625
vim	0.5	0.0
whimsically	0.125	0.0
precocial	0.25	0.0
select	0.625	0.0
sexiness	0.5	0.0
undershrub	0.0	0.5
saveloy	0.5	0.0
maltreat	0.0	0.75
dolourous	0.25	0.625
wavering	0.3125	0.3125
comicality	0.625	0.25
standee	0.0	0.125
unapprehensive	0.0	0.625
teen	0.25	0.125
fictitiously	0.25	0.0
solubleness	0.125	0.0
foregone	0.125	0.25
rudeness	0.25	0.4375
normative	0.375	0.0
crabbedness	0.0	0.75
primly	0.25	0.0
malt	0.0	0.25
upbraider	0.25	0.125
aetiologic	0.125	0.0
blemished	0.125	0.1875
euarctos	0.0	0.25
blarney	0.125	0.0625
supercilious	0.375	0.5
novate	0.125	0.0
revoltingly	0.0	0.125
utterness	0.5	0.125
salty	0.125	0.125
nonintervention	0.0	0.125
dress	0.21875	0.0625
condemn	0.125	0.28125
disconsolate	0.0	0.6875
emancipated	0.125	0.0
uncoerced	0.0	0.625
fruition	0.25	0.0
ungoverned	0.0	0.4375
bolshy	0.0625	0.375
plant	0.0625	0.125
appanage	0.125	0.0
plane	0.375	0.25
flutter	0.0	0.625
conciliable	0.625	0.0
snotty	0.0625	0.8125
impermissibly	0.0	0.125
rowdy	0.0625	0.4375
childbearing	0.25	0.0
unresentful	0.0	0.5
impermissible	0.0	0.25
foolhardiness	0.25	0.125
helplessly	0.125	0.0
tolstoy	0.125	0.0
enraged	0.25	0.25
confidant	0.25	0.0
anovulation	0.0	0.625
questioningly	0.125	0.0
buttercup	0.0	0.125
unpolluted	0.5	0.5
ruining	0.0	0.375
demitasse	0.0	0.25
ally	0.25	0.0
lowell	0.375	0.0
uncreased	0.25	0.0
motley	0.125	0.25
coprolalia	0.0	0.625
paraplegic	0.0	0.4375
paraplegia	0.0	0.125
respire	0.125	0.0
reticent	0.1875	0.125
reassured	0.625	0.0
loosely	0.125	0.09375
featured	0.0	0.125
incoherence	0.125	0.125
electrotherapy	0.125	0.0
dimwit	0.0	0.25
harlotry	0.125	0.0
unfertile	0.0	0.625
blues	0.0	0.125
rhinopathy	0.25	0.125
scribe	0.0	0.125
terrify	0.25	0.0
really	0.4375	0.0625
embellishment	0.5	0.0
flyaway	0.375	0.25
theodicy	0.125	0.0
nervously	0.25	0.0
disfigure	0.0	0.875
vocalise	0.0	0.125
keflin	0.0	0.125
murmur	0.0625	0.625
portunus	0.0	0.125
driven	0.25	0.0
unworried	0.5	0.375
retained	0.125	0.0
acquaint	0.125	0.0
subordinative	0.0	0.125
unmanned	0.0	0.25
clump	0.0	0.125
cognoscible	0.625	0.0
major	0.3	0.175
forwards	0.25	0.0
limerick	0.0	0.125
mimetic	0.5625	0.0
inauthentic	0.0	0.5
sybaritic	0.625	0.0
tenseness	0.0	0.25
lysimachus	0.375	0.0
differ	0.1875	0.0625
probity	0.75	0.0
prokaryote	0.0	0.125
syllabled	0.0	0.125
semivowel	0.0	0.125
shudra	0.0	0.5
mizzen	0.0	0.125
brahmanism	0.125	0.0
depressingly	0.0	0.375
unrealistic	0.0	0.75
truckle	0.0416666666667	0.25
parenthetically	0.25	0.0
syncretistical	0.375	0.25
vocal	0.125	0.1875
annihilation	0.0625	0.0625
erose	0.125	0.0
refrain	0.0	0.3125
rubeola	0.375	0.0
abysmally	0.0	0.75
anestrous	0.0	0.5
contradict	0.166666666667	0.333333333333
precipitating	0.0	0.125
domiciliation	0.125	0.0
disenchanted	0.875	0.0
accumulative	0.375	0.0
fornication	0.25	0.375
gentlemanlike	0.75	0.0
brace	0.15625	0.1875
openhandedness	0.5	0.25
swiftly	0.25	0.0
unused	0.15625	0.375
nonpolar	0.0	0.125
preciousness	0.666666666667	0.0416666666667
salinity	0.0	0.125
artistic	0.75	0.0
sarcophaga	0.0	0.125
angiopathy	0.0	0.375
despise	0.0	0.375
daintiness	0.75	0.0
parochial	0.375	0.0
philemon	0.0	0.375
friable	0.0	0.25
zygophyllum	0.0	0.75
spineless	0.1875	0.375
telegraphese	0.25	0.25
assimilatory	0.0	0.75
sacrilege	0.125	0.0
sanguineness	0.75	0.125
unjustly	0.125	0.0
equity	0.625	0.125
foreordain	0.375	0.0
sumptuosity	0.25	0.5
beamy	0.25	0.125
scuff	0.0	0.5625
ceftriaxone	0.0	0.125
dependent	0.0	0.375
resent	0.0625	0.6875
frightening	0.125	0.375
untreated	0.0	0.75
bitumastic	0.0	0.25
anginose	0.0	0.5
lavish	0.375	0.5
tumult	0.0625	0.3125
disregarding	0.0	0.375
proclaim	0.5	0.0625
baldly	0.25	0.0
rivet	0.125	0.0
uveitis	0.0	0.5
mangey	0.0	0.25
nibble	0.125	0.5
byron	0.0	0.125
amorously	0.125	0.0
nicad	0.0	0.5
criminatory	0.375	0.25
preparation	0.125	0.0
ritz	0.3125	0.0
nonmandatory	0.125	0.625
unenthusiastically	0.375	0.0
diluted	0.0	0.625
cloy	0.75	0.0
acidic	0.0625	0.25
rite	0.125	0.0
anterograde	0.0	0.125
acutely	0.25	0.0
carbonated	0.0	0.375
petitionary	0.5	0.0
hardship	0.0	0.375
giddiness	0.25	0.25
abye	0.0	0.125
dramatization	0.125	0.0
smoldering	0.5	0.25
adagio	0.1875	0.125
periodically	0.25	0.0
improved	0.4375	0.125
influential	0.125	0.0
barely	0.0625	0.1875
harpy	0.0	0.5
timorous	0.125	0.25
pestiferous	0.20825	0.35425
depersonalisation	0.25	0.25
vesiculate	0.0	0.125
load	0.03125	0.375
loaf	0.0625	0.125
haredi	0.0	0.625
indefinity	0.625	0.375
psychoanalyse	0.0	0.125
inconceivability	0.125	0.25
rhinostenosis	0.0	0.625
ley	0.0	0.125
indefinite	0.125	0.5
unemotional	0.403	0.222
devil	0.189666666667	0.477
aspherical	0.375	0.0
sweetheart	0.3125	0.0
sleeved	0.0	0.25
silenced	0.0	0.125
upstart	0.0625	0.1875
hind	0.0	0.125
surfacing	0.125	0.0
insightfulness	0.5	0.0
autarkical	0.1875	0.125
revile	0.0	0.125
nonmaterial	0.0	0.5
slyly	0.25	0.0
dispensableness	0.5	0.125
kissing	0.125	0.375
addible	0.5	0.0
scheduled	0.125	0.0
pound	0.0625	0.4375
arching	0.125	0.0
folksy	0.125	0.375
habited	0.0	0.125
triple	0.0833333333333	0.0833333333333
beautifully	0.375	0.0
grubbily	0.25	0.0
chase	0.125	0.0
seek	0.25	0.0
shorten	0.0	0.1875
misology	0.375	0.125
sightedness	0.0	0.125
reachable	0.375	0.0
virtually	0.0	0.125
tutankhamen	0.375	0.0
wasteland	0.125	0.125
overreaching	0.5	0.0
supernaturally	0.125	0.0
displeased	0.125	0.75
makalu	0.25	0.0
unlabeled	0.0	0.25
zymotic	0.0	0.25
deformity	0.25	0.5
nondeductible	0.0	0.625
pimento	0.125	0.0
strikingness	0.3125	0.0
shrive	0.25	0.125
stack	0.0	0.125
bestially	0.25	0.0
picky	0.125	0.125
infertility	0.0	0.375
rheumy	0.0	0.125
amnionic	0.25	0.125
anteriority	0.0	0.5
aroma	0.5	0.25
countervail	0.125	0.125
arteritis	0.0	0.75
brutalise	0.0	0.75
crying	0.125	0.625
derange	0.0625	0.25
swinish	0.125	0.375
barnburner	0.25	0.0
cuckold	0.0	0.5
neutering	0.0	0.125
bloodcurdling	0.25	0.625
